product_sku,prioridad_proveedor,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,unit_cost,total_value,region_almacen,is_active,anio,mes,vacaciones_o_no,es_feriado,temporada_alta,semana_del_anio,dia_del_mes,dia_de_la_semana,es_fin_de_semana,trimestre,lag_1,lag_7,lag_30,media_movil_7d,media_movil_30d,media_movil_exponencial,std_movil_30d,variacion_stock_diaria,tendencia_stock,dias_desde_ultimo_pedido,ratio_reservado_disponible,anomalia_stock,rotacion_estimada_30d,estacion_Otoño,estacion_Primavera,estacion_Verano
CRT-103,3,1523,30,1493,80,180,500,0,22.0,0.7,1066.1,Sur,1,2024,12,0,0,1,52,28,5,1,4,1513.0,1344.0,1215.0,1514.2857142857142,1369.9,1497.9515479890179,126.1275626854247,-20.0,144.38571428571413,1,0.020093770931011386,0.9759960263961031,0.4817869917512227,False,False,False
CRT-103,3,1504,17,1487,80,180,500,0,22.0,0.7,1052.8,Sur,1,2024,12,0,0,1,52,29,6,1,4,1493.0,1418.0,1182.0,1524.142857142857,1380.0666666666666,1495.2136609917634,122.70540367870609,-6.0,144.0761904761905,3,0.011432414256893073,0.8714639300916971,0.4782377662914835,False,False,False
CRT-103,3,1487,35,1452,80,180,500,0,20.0,0.7,1040.9,Sur,1,2024,12,0,0,1,1,30,0,0,4,1487.0,1495.0,1154.0,1518.0,1390.0,1484.4102457438225,115.63169831483314,-35.0,128.0,5,0.024104683195592287,0.5361851542748352,0.4316546762589928,False,False,False
CRT-103,3,1568,32,1536,80,180,500,0,20.0,0.7,1097.6,Sur,1,2024,12,0,0,1,1,31,1,0,4,1452.0,1578.0,1144.0,1512.0,1403.0666666666666,1497.307684307867,108.82251710875465,84.0,108.9333333333334,6,0.020833333333333332,1.2215609128070706,0.42763470493205363,False,False,False
CRT-103,3,1544,36,1508,80,180,500,0,22.0,0.7,1080.8,Sur,1,2025,1,0,1,1,1,1,2,0,1,1536.0,1568.0,1134.0,1503.4285714285713,1415.5333333333333,1499.9807632309003,97.79984251215544,-28.0,87.89523809523803,5,0.023872679045092837,0.9454684618247122,0.46625535722695804,False,False,False
CRT-103,3,1526,10,1516,80,180,500,0,20.0,0.7,1068.2,Sur,1,2025,1,0,0,1,1,2,3,0,1,1508.0,1535.0,1200.0,1500.7142857142858,1426.0666666666666,1503.9855724231752,90.53287965623679,8.0,74.64761904761917,7,0.006596306068601583,0.9933775847495414,0.4207376934224674,False,False,False
CRT-103,3,1507,17,1490,80,180,500,0,20.0,0.7,1054.9,Sur,1,2025,1,0,0,1,1,3,4,0,1,1516.0,1513.0,1191.0,1497.4285714285713,1436.0333333333333,1500.4891793173815,79.55500518870427,-26.0,61.39523809523803,5,0.011409395973154362,0.6783566481914984,0.4178175994057705,False,False,False
CRT-103,3,1587,32,1555,80,180,500,0,22.0,0.7,1110.9,Sur,1,2025,1,0,0,1,1,4,5,1,1,1490.0,1493.0,1274.0,1506.2857142857142,1445.4,1514.1168844880362,76.29507147276624,65.0,60.88571428571413,1,0.020578778135048232,1.4365279156874762,0.45662100456621,False,False,False
CRT-103,3,1569,21,1548,80,180,500,0,22.0,0.7,1098.3,Sur,1,2025,1,0,0,1,1,5,6,1,1,1555.0,1487.0,1340.0,1515.0,1452.3333333333333,1522.5876633660273,75.83618158096844,-7.0,62.66666666666674,3,0.013565891472868217,1.2614910808045599,0.4544411292173514,False,False,False
CRT-103,3,1550,23,1527,80,180,500,0,20.0,0.7,1085.0,Sur,1,2025,1,0,0,1,2,6,0,0,1,1548.0,1452.0,1315.0,1525.7142857142858,1459.4,1523.6907475245205,72.39718036041127,-21.0,66.31428571428569,1,0.015062213490504257,0.9337380221642639,0.4111278607646978,False,False,False
CRT-103,3,1533,15,1518,80,180,500,0,20.0,0.7,1073.1,Sur,1,2025,1,0,0,1,2,7,1,0,1,1527.0,1536.0,1408.0,1523.142857142857,1463.0666666666666,1522.2680606433903,72.48968218297335,-9.0,60.076190476190504,7,0.009881422924901186,0.7578089967986691,0.41009751207509343,False,False,False
CRT-103,3,1512,26,1486,80,180,500,0,20.0,0.7,1058.4,Sur,1,2025,1,0,0,1,2,8,2,0,1,1518.0,1508.0,1481.0,1520.0,1463.2333333333333,1513.2010454825427,72.53806769116335,-32.0,56.76666666666665,3,0.017496635262449527,0.31385819048278984,0.4100508007380914,False,False,False
CRT-103,3,1494,35,1459,80,180,500,0,20.0,0.7,1045.8,Sur,1,2025,1,0,0,1,2,9,3,0,1,1486.0,1516.0,1460.0,1511.857142857143,1463.2,1499.650784111907,72.53983447876674,-27.0,48.657142857142844,5,0.023989033584647018,-0.057899222271170676,0.4100601421541826,False,False,False
CRT-103,3,1574,10,1564,80,180,500,0,20.0,0.7,1101.8,Sur,1,2025,1,0,0,1,2,10,4,0,1,1459.0,1490.0,1441.0,1522.4285714285713,1467.3,1515.73808808393,74.68607865477713,105.0,55.12857142857138,5,0.00639386189258312,1.2947526733459696,0.4089143324473523,False,False,False
CRT-103,3,1555,34,1521,80,180,500,0,22.0,0.7,1088.5,Sur,1,2025,1,0,0,1,2,11,5,1,1,1564.0,1555.0,1415.0,1517.5714285714287,1470.8333333333333,1517.0535660629475,74.63385722095654,-43.0,46.73809523809541,5,0.022353714661406968,0.6721703598696005,0.44872521246458924,False,False,False
CRT-103,3,1534,13,1521,80,180,500,0,22.0,0.7,1073.8,Sur,1,2025,1,0,0,1,2,12,6,1,1,1521.0,1548.0,1401.0,1513.7142857142858,1474.8333333333333,1518.0401745472107,73.97487147130005,0.0,38.88095238095252,7,0.008547008547008548,0.6240857976289689,0.44750819301616,False,False,False
CRT-103,3,1511,11,1500,80,180,500,0,20.0,0.7,1057.7,Sur,1,2025,1,0,0,1,3,13,0,0,1,1521.0,1527.0,1371.0,1509.857142857143,1479.1333333333334,1513.530130910408,71.43684615452797,-21.0,30.72380952380945,7,0.007333333333333333,0.29209949472753904,0.4056429440663451,False,False,False
CRT-103,3,1592,29,1563,80,180,500,0,20.0,0.7,1114.4,Sur,1,2025,1,0,0,1,3,14,1,0,1,1500.0,1518.0,1372.0,1516.2857142857142,1485.5,1525.897598182806,70.05748870847336,63.0,30.78571428571422,7,0.018554062699936022,1.1062343430906691,0.4039044092898014,False,False,False
CRT-103,3,1570,20,1550,80,180,500,0,20.0,0.7,1099.0,Sur,1,2025,1,0,0,1,3,15,2,0,1,1563.0,1486.0,1352.0,1525.4285714285713,1492.1,1531.9231986371044,66.27130756893574,-13.0,33.32857142857142,3,0.012903225806451613,0.8736812675647334,0.4021178205214128,False,False,False
CRT-103,3,1553,26,1527,80,180,500,0,20.0,0.7,1087.1,Sur,1,2025,1,0,0,1,3,16,3,0,1,1550.0,1459.0,1328.0,1535.142857142857,1498.7333333333333,1530.6923989778284,58.81996689685437,-23.0,36.40952380952376,8,0.017026850032743943,0.48056243751776617,0.400338063253414,False,False,False
CRT-103,3,1536,34,1502,80,180,500,0,20.0,0.7,1075.2,Sur,1,2025,1,0,0,1,3,17,4,0,1,1527.0,1564.0,1411.0,1526.2857142857142,1501.7666666666667,1523.5192992333714,56.43774924844006,-25.0,24.51904761904757,9,0.022636484687083888,0.004134348666283814,0.3995294431003485,False,False,False
CRT-103,3,1613,32,1581,80,180,500,0,22.0,0.7,1129.1,Sur,1,2025,1,0,0,1,3,18,5,1,1,1502.0,1521.0,1399.0,1534.857142857143,1507.8333333333333,1537.8894744250285,54.76727145831172,79.0,27.023809523809632,2,0.02024035420619861,1.3359560321050585,0.43771415938985303,False,False,False
CRT-103,3,1594,33,1561,80,180,500,0,22.0,0.7,1115.8,Sur,1,2025,1,0,0,1,3,19,6,1,1,1581.0,1521.0,1380.0,1540.5714285714287,1513.8666666666666,1543.6671058187715,49.957729258279585,-20.0,26.70476190476211,7,0.02114029468289558,0.9434642853692544,0.43596970230755683,False,False,False
CRT-103,3,1575,12,1563,80,180,500,0,20.0,0.7,1102.5,Sur,1,2025,1,0,0,1,4,20,0,0,1,1561.0,1500.0,1344.0,1549.5714285714287,1521.1666666666667,1548.5003293640787,39.101180274391226,2.0,28.404761904761926,4,0.007677543186180422,1.069873928095501,0.39443409663635365,False,False,False
CRT-103,3,1553,36,1517,80,180,500,0,20.0,0.7,1087.1,Sur,1,2025,1,0,0,1,4,21,1,0,1,1563.0,1563.0,1418.0,1543.0,1524.4666666666667,1540.625247023059,33.92967710582589,-46.0,18.533333333333303,1,0.023731048121292023,-0.2200630039413088,0.3935802685092054,False,False,False
CRT-103,3,1535,35,1500,80,180,500,0,20.0,0.7,1074.5,Sur,1,2025,1,0,0,1,4,22,2,0,1,1517.0,1550.0,1495.0,1535.857142857143,1524.6333333333334,1530.4689352672942,33.791942860668854,-17.0,11.22380952380945,7,0.023333333333333334,-0.7289706139390016,0.39353724392750167,False,False,False
CRT-103,3,1514,22,1492,80,180,500,0,20.0,0.7,1059.8,Sur,1,2025,1,0,0,1,4,23,3,0,1,1500.0,1527.0,1578.0,1530.857142857143,1521.7666666666667,1520.8517014504707,32.740024364715495,-8.0,9.090476190476238,2,0.014745308310991957,-0.9091827890863367,0.3942785797209384,False,False,False
CRT-103,3,1494,14,1480,80,180,500,0,20.0,0.7,1045.8,Sur,1,2025,1,0,0,1,4,24,4,0,1,1492.0,1502.0,1568.0,1527.7142857142858,1518.8333333333333,1510.638776087853,32.395277788411995,-12.0,8.880952380952522,7,0.00945945945945946,-1.198734383047155,0.39504005267200704,False,False,False
CRT-103,3,1470,23,1447,80,180,500,0,22.0,0.7,1029.0,Sur,1,2025,1,0,0,1,4,25,5,1,1,1480.0,1581.0,1535.0,1508.5714285714287,1515.9,1494.7290820658898,34.777469916498895,-33.0,-7.328571428571422,8,0.015894955079474776,-1.9811676975188184,0.43538491984959427,False,False,False
CRT-103,3,1451,20,1431,80,180,500,0,22.0,0.7,1015.7,Sur,1,2025,1,0,0,1,4,26,6,1,1,1447.0,1561.0,1513.0,1490.0,1513.1666666666667,1478.7968115494173,38.07894099271049,-16.0,-23.166666666666742,5,0.013976240391334731,-2.15779810374443,0.43617138451371296,False,False,False
CRT-103,3,1432,39,1393,80,180,500,0,20.0,0.7,1002.4,Sur,1,2025,1,0,0,1,5,27,0,0,1,1431.0,1563.0,1493.0,1465.7142857142858,1509.8333333333333,1457.347608662063,43.84540500702196,-38.0,-44.11904761904748,3,0.02799712849964106,-2.6646653922941774,0.39739485594436474,False,False,False
CRT-103,3,1414,25,1389,80,180,500,0,20.0,0.7,989.8,Sur,1,2025,1,0,0,1,5,28,1,0,1,1393.0,1517.0,1487.0,1447.4285714285713,1506.5666666666666,1440.2607064965473,48.95788713418492,-4.0,-59.138095238095275,8,0.017998560115190784,-2.4013835879893497,0.39825652145053875,False,False,False
CRT-103,3,1395,32,1363,80,180,500,0,20.0,0.7,976.5,Sur,1,2025,1,0,0,1,5,29,2,0,1,1389.0,1500.0,1452.0,1427.857142857143,1503.6,1420.9455298724106,54.734216745638584,-26.0,-75.74285714285702,5,0.02347762289068232,-2.5687770531804204,0.3990422984836393,False,False,False
CRT-103,3,1376,13,1363,80,180,500,0,20.0,0.7,963.2,Sur,1,2025,1,0,0,1,5,30,3,0,1,1363.0,1492.0,1536.0,1409.4285714285713,1497.8333333333333,1406.459147404308,60.05749161304122,0.0,-88.40476190476193,1,0.009537784299339692,-2.2450710096599304,0.4005786135529098,False,False,False
CRT-103,3,1457,37,1420,80,180,500,0,20.0,0.7,1019.9,Sur,1,2025,1,0,0,1,5,31,4,0,1,1363.0,1480.0,1508.0,1400.857142857143,1494.9,1409.844360553231,61.67118032564784,57.0,-94.0428571428572,3,0.026056338028169014,-1.2145056994936523,0.4013646397752358,False,False,False
CRT-103,3,1438,31,1407,80,180,500,0,22.0,0.7,1006.6,Sur,1,2025,2,0,0,0,5,1,5,1,1,1420.0,1447.0,1516.0,1395.142857142857,1491.2666666666667,1409.1332704149231,63.566925542993424,-13.0,-96.12380952380954,5,0.02203269367448472,-1.3256369715359755,0.44257678036568465,False,False,False
CRT-103,3,1516,39,1477,80,180,500,0,22.0,0.7,1061.2,Sur,1,2025,2,0,0,0,5,2,6,1,1,1407.0,1431.0,1490.0,1401.7142857142858,1490.8333333333333,1426.0999528111925,63.620146089943184,70.0,-89.11904761904748,5,0.026404874746106973,-0.21743636542073227,0.44270542202347685,False,False,False
CRT-103,3,1496,13,1483,80,180,500,0,20.0,0.7,1047.2,Sur,1,2025,2,0,0,0,6,3,0,0,1,1477.0,1393.0,1555.0,1414.5714285714287,1488.4333333333334,1440.3249646083943,62.46360779566409,6.0,-73.86190476190473,5,0.008766014834794335,-0.08698398195485835,0.4031084137683918,False,False,False
CRT-103,3,1479,19,1460,80,180,500,0,20.0,0.7,1035.3,Sur,1,2025,2,0,0,0,6,4,1,0,1,1483.0,1389.0,1548.0,1424.7142857142858,1485.5,1445.2437234562958,61.63057346972262,-23.0,-60.78571428571422,7,0.013013698630136987,-0.41375568268121726,0.4039044092898014,False,False,False
CRT-103,3,1459,30,1429,80,180,500,0,20.0,0.7,1021.3,Sur,1,2025,2,0,0,0,6,5,2,0,1,1460.0,1363.0,1527.0,1434.142857142857,1482.2333333333333,1441.1827925922219,61.951417747453775,-31.0,-48.09047619047624,5,0.02099370188943317,-0.8592754656614983,0.40479456675737063,False,False,False
CRT-103,3,1435,18,1417,80,180,500,0,20.0,0.7,1004.5,Sur,1,2025,2,0,0,0,6,6,3,0,1,1429.0,1363.0,1518.0,1441.857142857143,1478.8666666666666,1435.1370944441665,62.68076388270599,-12.0,-37.00952380952367,1,0.012702893436838392,-0.9870120086991466,0.4057160888969031,False,False,False
CRT-103,3,1516,11,1505,80,180,500,0,20.0,0.7,1061.2,Sur,1,2025,2,0,0,0,6,7,4,0,1,1417.0,1420.0,1486.0,1454.0,1479.5,1452.602820833125,62.85108289194112,88.0,-25.5,8,0.007308970099667774,0.4057209331435347,0.4055424129773572,False,False,False
CRT-103,3,1495,16,1479,80,180,500,0,22.0,0.7,1046.5,Sur,1,2025,2,0,0,0,6,8,5,1,1,1505.0,1407.0,1459.0,1464.2857142857142,1480.1666666666667,1459.2021156248438,62.73209778059411,-26.0,-15.880952380952522,5,0.010818120351588911,-0.018597603267583467,0.4458957324625605,False,False,False
CRT-103,3,1574,22,1552,80,180,500,0,22.0,0.7,1101.8,Sur,1,2025,2,0,0,0,6,9,6,1,1,1479.0,1477.0,1564.0,1475.0,1479.7666666666667,1482.4015867186329,62.21524557220034,73.0,-4.7666666666666515,7,0.014175257731958763,1.1610230365402494,0.4460162638253779,False,False,False
CRT-103,3,1554,22,1532,80,180,500,0,20.0,0.7,1087.8,Sur,1,2025,2,0,0,0,7,10,0,0,1,1552.0,1483.0,1521.0,1482.0,1480.1333333333334,1494.8011900389747,62.498404577338135,-20.0,1.8666666666665606,4,0.014360313315926894,0.8298878510168141,0.40536888568597423,False,False,False
CRT-103,3,1535,38,1497,80,180,500,0,20.0,0.7,1074.5,Sur,1,2025,2,0,0,0,7,11,1,0,1,1532.0,1460.0,1521.0,1487.2857142857142,1479.3333333333333,1495.350892529231,62.10965460701177,-35.0,7.952380952380963,9,0.025384101536406144,0.2844431639243457,0.40558810274898605,False,False,False
CRT-103,3,1516,26,1490,80,180,500,0,20.0,0.7,1061.2,Sur,1,2025,2,0,0,0,7,12,2,0,1,1497.0,1429.0,1500.0,1496.0,1479.0,1494.0131693969233,62.021686974576994,-7.0,17.0,6,0.0174496644295302,0.1773573170382959,0.4056795131845842,False,False,False
CRT-103,3,1493,17,1476,80,180,500,0,20.0,0.7,1045.1,Sur,1,2025,2,0,0,0,7,13,3,0,1,1490.0,1417.0,1563.0,1504.4285714285713,1476.1,1489.5098770476925,59.95823258879818,-14.0,28.328571428571422,7,0.011517615176151762,-0.0016678276807410722,0.40647652598062467,False,False,False
CRT-103,3,1471,13,1458,80,180,500,0,20.0,0.7,1029.7,Sur,1,2025,2,0,0,0,7,14,4,0,1,1476.0,1505.0,1550.0,1497.7142857142858,1473.0333333333333,1481.6324077857694,58.38013557611074,-18.0,24.680952380952476,4,0.008916323731138546,-0.25750768107988037,0.4073227580276527,False,False,False
CRT-103,3,1450,16,1434,80,180,500,0,22.0,0.7,1015.0,Sur,1,2025,2,0,0,0,7,15,5,1,1,1458.0,1479.0,1527.0,1491.2857142857142,1469.9333333333334,1469.724305839327,57.882719315891855,-24.0,21.352380952380827,3,0.011157601115760111,-0.6207955285795946,0.4489999546464692,False,False,False
CRT-103,3,1432,21,1411,80,180,500,0,22.0,0.7,1002.4,Sur,1,2025,2,0,0,0,7,16,6,1,1,1434.0,1552.0,1502.0,1471.142857142857,1466.9,1455.0432293794952,58.52517878421361,-23.0,4.242857142857019,6,0.014883061658398299,-0.9551444551089244,0.4499284204785602,False,False,False
CRT-103,3,1411,19,1392,80,180,500,0,20.0,0.7,987.7,Sur,1,2025,2,0,0,0,8,17,0,0,1,1411.0,1532.0,1581.0,1451.142857142857,1460.6,1439.2824220346215,55.93444438774344,-19.0,-9.457142857142799,2,0.013649425287356323,-1.2264357097114884,0.4107900862659181,False,False,False
CRT-103,3,1390,15,1375,80,180,500,0,20.0,0.7,973.0,Sur,1,2025,2,0,0,0,8,18,1,0,1,1392.0,1497.0,1561.0,1433.7142857142858,1454.4,1423.2118165259662,54.71720400196968,-17.0,-20.68571428571431,1,0.01090909090909091,-1.451097537753243,0.41254125412541254,False,False,False
CRT-103,3,1369,26,1343,80,180,500,0,20.0,0.7,958.3,Sur,1,2025,2,0,0,0,8,19,2,0,1,1375.0,1490.0,1563.0,1412.7142857142858,1447.0666666666666,1403.1588623944747,54.40203681109273,-32.0,-34.35238095238083,5,0.0193596425912137,-1.912918573766472,0.4146318990140975,False,False,False
CRT-103,3,1348,12,1336,80,180,500,0,20.0,0.7,943.6,Sur,1,2025,2,0,0,0,8,20,3,0,1,1343.0,1476.0,1517.0,1392.7142857142858,1441.0333333333333,1386.369146795856,56.37955323509233,-7.0,-48.319047619047524,7,0.008982035928143712,-1.8629685285969488,0.416367884157202,False,False,False
CRT-103,3,1328,38,1290,80,180,500,0,20.0,0.7,929.6,Sur,1,2025,2,0,0,0,8,21,4,0,1,1336.0,1458.0,1500.0,1368.7142857142858,1434.0333333333333,1362.276860096892,61.60076316888155,-46.0,-65.31904761904752,8,0.02945736434108527,-2.3381744953136177,0.4184003161246833,False,False,False
CRT-103,3,1304,19,1285,80,180,500,0,22.0,0.7,912.8,Sur,1,2025,2,0,0,0,8,22,5,1,1,1290.0,1434.0,1492.0,1347.4285714285713,1427.1333333333334,1342.957645072669,66.2980383198298,-5.0,-79.70476190476211,6,0.014785992217898832,-2.1438542818969237,0.46246554865230993,False,False,False
CRT-103,3,1286,18,1268,80,180,500,0,22.0,0.7,900.2,Sur,1,2025,2,0,0,0,8,23,6,1,1,1285.0,1411.0,1480.0,1327.0,1420.0666666666666,1324.2182338045018,71.55848022389934,-17.0,-93.0666666666666,7,0.014195583596214511,-2.1250684222312324,0.46476691235153283,False,False,False
CRT-103,3,1269,27,1242,80,180,500,0,20.0,0.7,888.3,Sur,1,2025,2,0,0,0,9,24,0,0,1,1268.0,1392.0,1447.0,1305.5714285714287,1413.2333333333333,1303.6636753533762,78.36241328655048,-26.0,-107.66190476190468,6,0.021739130434782608,-2.1851462474385346,0.4245583413920796,False,False,False
CRT-103,3,1251,15,1236,80,180,500,0,20.0,0.7,875.7,Sur,1,2025,2,0,0,0,9,25,1,0,1,1242.0,1375.0,1431.0,1285.7142857142858,1406.7333333333333,1286.747756515032,84.67134569386153,-6.0,-121.01904761904757,5,0.012135922330097087,-2.0164239972119766,0.42652007013885596,False,False,False
CRT-103,3,1232,28,1204,80,180,500,0,20.0,0.7,862.4,Sur,1,2025,2,0,0,0,9,26,2,0,1,1236.0,1343.0,1393.0,1265.857142857143,1400.4333333333334,1266.060817386274,92.40640496286578,-32.0,-134.5761904761905,8,0.023255813953488372,-2.1257545233176383,0.42843881655678,False,False,False
CRT-103,3,1213,13,1200,80,180,500,0,20.0,0.7,849.1,Sur,1,2025,2,0,0,0,9,27,3,0,1,1204.0,1336.0,1389.0,1246.4285714285713,1394.1333333333334,1249.5456130397056,99.39150499096017,-4.0,-147.7047619047621,4,0.010833333333333334,-1.9532185708526115,0.43037490436113235,False,False,False
CRT-103,3,1192,29,1163,80,180,500,0,22.0,0.7,834.4,Sur,1,2025,2,0,1,0,9,28,4,0,1,1200.0,1290.0,1363.0,1228.2857142857142,1387.4666666666667,1227.9092097797793,107.89545812988484,-37.0,-159.18095238095248,6,0.024935511607910577,-2.0804088564733942,0.47568710359408034,False,False,False
CRT-103,3,1171,28,1143,80,180,500,0,22.0,0.7,819.7,Sur,1,2025,3,0,0,0,9,1,5,1,1,1163.0,1285.0,1363.0,1208.0,1380.1333333333334,1206.6819073348345,116.73037997537611,-20.0,-172.13333333333344,3,0.024496937882764653,-2.031462018570966,0.47821466524973427,False,True,False
CRT-103,3,1149,15,1134,80,180,500,0,22.0,0.7,804.3,Sur,1,2025,3,0,0,0,9,2,6,1,1,1143.0,1268.0,1420.0,1188.857142857143,1370.6,1188.511430501126,124.76449539169845,-9.0,-181.74285714285702,8,0.013227513227513227,-1.8963728363361196,0.48154093097913325,False,True,False
CRT-103,3,1228,28,1200,80,180,500,0,20.0,0.7,859.6,Sur,1,2025,3,0,0,0,10,3,0,0,1,1134.0,1242.0,1407.0,1182.857142857143,1363.7,1191.3835728758445,128.35434519732792,66.0,-180.84285714285716,5,0.023333333333333334,-1.2753755998547056,0.43997946762484413,False,True,False
CRT-103,3,1212,22,1190,80,180,500,0,20.0,0.7,848.4,Sur,1,2025,3,0,0,0,10,4,1,0,1,1200.0,1236.0,1477.0,1176.2857142857142,1354.1333333333334,1191.0376796568835,130.29931942906887,-10.0,-177.84761904761922,9,0.018487394957983194,-1.2596637806898356,0.4430878298542733,False,True,False
CRT-103,3,1192,22,1170,80,180,500,0,20.0,0.7,834.4,Sur,1,2025,3,0,0,0,10,5,2,0,1,1190.0,1204.0,1483.0,1171.4285714285713,1343.7,1185.7782597426626,132.14311729437995,-20.0,-172.27142857142871,7,0.018803418803418803,-1.314483898643335,0.4465282429113641,False,True,False
CRT-103,3,1269,14,1255,80,180,500,0,20.0,0.7,888.3,Sur,1,2025,3,0,0,0,10,6,3,0,1,1170.0,1200.0,1460.0,1179.2857142857142,1336.8666666666666,1203.0836948069968,131.2188835583479,85.0,-157.58095238095234,6,0.011155378486055778,-0.6238939430563258,0.4488106517728021,False,True,False
CRT-103,3,1245,23,1222,80,180,500,0,20.0,0.7,871.5,Sur,1,2025,3,0,0,0,10,7,4,0,1,1255.0,1163.0,1429.0,1187.7142857142858,1329.9666666666667,1207.8127711052475,131.64882317620084,-33.0,-142.25238095238092,1,0.018821603927986905,-0.8201111416101489,0.4511391262938921,False,True,False
CRT-103,3,1321,36,1285,80,180,500,0,22.0,0.7,924.7,Sur,1,2025,3,0,0,0,10,8,5,1,1,1222.0,1143.0,1417.0,1208.0,1325.5666666666666,1227.1095783289356,130.84307087271662,63.0,-117.5666666666666,8,0.02801556420233463,-0.3100406188580641,0.49790026906731716,False,True,False
CRT-103,3,1298,38,1260,80,180,500,0,22.0,0.7,908.6,Sur,1,2025,3,0,0,0,10,9,6,1,1,1285.0,1134.0,1505.0,1226.0,1317.4,1235.3321837467017,126.84217725597016,-25.0,-91.40000000000009,8,0.03015873015873016,-0.4525308634853034,0.5009867921663883,False,True,False
CRT-103,3,1376,19,1357,80,180,500,0,20.0,0.7,963.2,Sur,1,2025,3,0,0,0,11,10,0,0,1,1260.0,1200.0,1479.0,1248.4285714285713,1313.3333333333333,1265.7491378100262,123.39125697897343,97.0,-64.90476190476193,8,0.01400147383935151,0.3538878502073108,0.4568527918781726,False,True,False
CRT-103,3,1455,36,1419,80,180,500,0,20.0,0.7,1018.5,Sur,1,2025,3,0,0,0,11,11,1,0,1,1357.0,1190.0,1552.0,1281.142857142857,1308.9,1304.0618533575198,116.72997133083281,62.0,-27.75714285714298,2,0.02536997885835095,0.9432024932821886,0.4584001833600733,False,True,False
CRT-103,3,1534,23,1511,80,180,500,0,20.0,0.7,1073.8,Sur,1,2025,3,0,0,0,11,12,2,0,1,1419.0,1170.0,1532.0,1329.857142857143,1308.2,1355.7963900181398,115.40136854504571,92.0,21.657142857142844,1,0.015221707478491065,1.7573448439724448,0.45864546705396725,False,True,False
CRT-103,3,1516,30,1486,80,180,500,0,20.0,0.7,1061.2,Sur,1,2025,3,0,0,0,11,13,3,0,1,1511.0,1255.0,1497.0,1362.857142857143,1307.8333333333333,1388.3472925136048,114.79669685664264,-25.0,55.02380952380963,4,0.020188425302826378,1.5520191046015905,0.4587740537785141,False,True,False
CRT-103,3,1598,16,1582,80,180,500,0,20.0,0.7,1118.6,Sur,1,2025,3,0,0,0,11,14,4,0,1,1486.0,1222.0,1490.0,1414.2857142857142,1310.9,1436.7604693852036,120.89760557795698,96.0,103.38571428571413,6,0.010113780025284451,2.2423934593575527,0.45770081623312225,False,True,False
CRT-103,3,1674,31,1643,80,180,500,0,22.0,0.7,1171.8,Sur,1,2025,3,0,0,0,11,15,5,1,1,1582.0,1285.0,1476.0,1465.4285714285713,1316.4666666666667,1488.3203520389027,132.08845869166885,61.0,148.96190476190463,3,0.018867924528301886,2.4720807295931344,0.5013419759963539,False,True,False
CRT-103,3,1754,19,1735,80,180,500,0,22.0,0.7,1227.8,Sur,1,2025,3,0,0,0,11,16,6,1,1,1643.0,1260.0,1458.0,1533.2857142857142,1325.7,1549.990264029177,150.69428975750105,92.0,207.58571428571418,1,0.01095100864553314,2.716094953953797,0.49785019235121064,False,True,False
CRT-103,3,1732,36,1696,80,180,500,0,20.0,0.7,1212.4,Sur,1,2025,3,0,0,0,12,17,0,0,1,1735.0,1357.0,1434.0,1581.7142857142858,1334.4333333333334,1586.492698021883,164.17603742437032,-39.0,247.28095238095239,5,0.02122641509433962,2.2023108386522403,0.44962905602877623,False,True,False
CRT-103,3,1717,34,1683,80,180,500,0,20.0,0.7,1201.9,Sur,1,2025,3,0,0,0,12,18,1,0,1,1696.0,1419.0,1411.0,1619.4285714285713,1343.5,1610.6195235164123,175.65929993932235,-13.0,275.92857142857133,9,0.020202020202020204,1.9327186213156538,0.44659471529586897,False,True,False
CRT-103,3,1699,25,1674,80,180,500,0,20.0,0.7,1189.3,Sur,1,2025,3,0,0,0,12,19,2,0,1,1683.0,1511.0,1392.0,1642.7142857142858,1352.9,1626.4646426373092,185.60773430674467,-9.0,289.8142857142857,4,0.014934289127837515,1.7299925630757063,0.4434917584448222,False,True,False
CRT-103,3,1781,22,1759,80,180,500,0,20.0,0.7,1246.7,Sur,1,2025,3,0,0,0,12,20,3,0,1,1674.0,1486.0,1375.0,1681.7142857142858,1365.7,1659.598481977982,199.87671200017357,85.0,316.01428571428573,3,0.012507106310403639,1.9677129769858253,0.4393351394889068,False,True,False
CRT-103,3,1763,12,1751,80,180,500,0,20.0,0.7,1234.1,Sur,1,2025,3,0,0,0,12,21,4,0,1,1759.0,1582.0,1343.0,1705.857142857143,1379.3,1682.4488614834863,211.80360942514065,-8.0,326.55714285714294,3,0.006853226727584237,1.7549276001898013,0.43500326252446897,False,True,False
CRT-103,3,1741,14,1727,80,180,500,0,22.0,0.7,1218.7,Sur,1,2025,3,0,0,0,12,22,5,1,1,1751.0,1643.0,1336.0,1717.857142857143,1392.3333333333333,1693.5866461126147,220.88276393213462,-24.0,325.52380952380963,3,0.008106543138390272,1.5151325558815072,0.47402441943978935,False,True,False
