id,created_at,product_id,product_name,product_sku,supplier_id,supplier_name,prioridad_proveedor,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,last_order_date,last_stock_count_date,unit_cost,total_value,expiration_date,batch_number,warehouse_location,shelf_location,region_almacen,stock_status,is_active,last_updated_at,created_by_id,record_sequence_number,categoria_producto,subcategoria_producto,anio,mes,vacaciones_o_no,es_feriado,temporada_alta
478,2025-04-22,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,42,118,160,340,900,220,45.0,2025-04-19,2025-04-19,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-04-22,510,10,Snacks,Galletas,2025,4,False,False,False
479,2025-04-23,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,40,120,160,340,900,220,45.0,2025-04-16,2025-04-22,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-04-23,510,10,Snacks,Galletas,2025,4,False,False,False
480,2025-04-24,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,58,102,160,340,900,220,45.0,2025-04-17,2025-04-20,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-04-24,510,10,Snacks,Galletas,2025,4,False,False,False
481,2025-04-25,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,57,103,160,340,900,220,45.0,2025-04-21,2025-04-22,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-04-25,510,10,Snacks,Galletas,2025,4,False,False,False
482,2025-04-26,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,43,117,160,340,900,220,49.5,2025-04-21,2025-04-22,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-04-26,510,10,Snacks,Galletas,2025,4,False,False,False
483,2025-04-27,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,288,32,256,160,340,900,220,49.5,2025-04-19,2025-04-26,0.55,158.4,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-04-27,510,10,Snacks,Galletas,2025,4,False,False,False
484,2025-04-28,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,253,61,192,160,340,900,220,45.0,2025-04-23,2025-04-26,0.55,139.15,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-04-28,510,10,Snacks,Galletas,2025,4,False,False,False
485,2025-04-29,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,207,36,171,160,340,900,220,45.0,2025-04-23,2025-04-27,0.55,113.85,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-04-29,510,10,Snacks,Galletas,2025,4,False,False,False
486,2025-04-30,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,69,91,160,340,900,220,45.0,2025-04-22,2025-04-26,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-04-30,510,10,Snacks,Galletas,2025,4,False,False,False
487,2025-05-01,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,47,113,160,340,900,220,55.0,2025-04-25,2025-04-28,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-01,510,10,Snacks,Galletas,2025,5,False,True,False
488,2025-05-02,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,58,102,160,340,900,220,50.0,2025-05-01,2025-04-28,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-02,510,10,Snacks,Galletas,2025,5,False,False,False
489,2025-05-03,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,64,96,160,340,900,220,55.0,2025-05-02,2025-04-29,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-03,510,10,Snacks,Galletas,2025,5,False,False,False
490,2025-05-04,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,54,106,160,340,900,220,55.0,2025-05-02,2025-05-03,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-04,510,10,Snacks,Galletas,2025,5,False,False,False
491,2025-05-05,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,55,105,160,340,900,220,50.0,2025-04-28,2025-05-01,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-05,510,10,Snacks,Galletas,2025,5,False,False,False
492,2025-05-06,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,290,37,253,160,340,900,220,50.0,2025-05-05,2025-05-04,0.55,159.5,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-06,510,10,Snacks,Galletas,2025,5,False,False,False
493,2025-05-07,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,243,67,176,160,340,900,220,50.0,2025-04-29,2025-05-06,0.55,133.65,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-07,510,10,Snacks,Galletas,2025,5,False,False,False
494,2025-05-08,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,193,60,133,160,340,900,220,50.0,2025-05-06,2025-05-04,0.55,106.15,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-08,510,10,Snacks,Galletas,2025,5,False,False,False
495,2025-05-09,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,65,95,160,340,900,220,50.0,2025-04-30,2025-05-07,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-09,510,10,Snacks,Galletas,2025,5,False,False,False
496,2025-05-10,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,53,107,160,340,900,220,55.0,2025-05-08,2025-05-06,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-10,510,10,Snacks,Galletas,2025,5,False,False,False
497,2025-05-11,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,34,126,160,340,900,220,55.0,2025-05-05,2025-05-08,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-11,510,10,Snacks,Galletas,2025,5,False,False,False
498,2025-05-12,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,62,98,160,340,900,220,50.0,2025-05-11,2025-05-10,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-12,510,10,Snacks,Galletas,2025,5,False,False,False
499,2025-05-13,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,32,128,160,340,900,220,50.0,2025-05-11,2025-05-10,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-13,510,10,Snacks,Galletas,2025,5,False,False,False
500,2025-05-14,110,Galletas Chocolate Chip,GCC-110,202,Proveedor B,2,160,36,124,160,340,900,220,50.0,2025-05-08,2025-05-12,0.55,88.0,2025-11-10,BATCH-B3,Almacén Central,Pasillo 10,Sur,activo,1,2025-05-14,510,10,Snacks,Galletas,2025,5,False,False,False
1,2024-01-01,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,749,54,695,150,350,1000,0,51.75,2023-12-31,2023-12-29,0.4,299.6,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-01,502,2,Snacks,Galletas,2024,1,False,True,True
2,2024-01-02,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,707,47,660,150,350,1000,0,45.0,2023-12-28,2023-12-31,0.4,282.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-02,502,2,Snacks,Galletas,2024,1,False,False,True
3,2024-01-03,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,662,50,612,150,350,1000,0,45.0,2023-12-25,2023-12-31,0.4,264.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-03,502,2,Snacks,Galletas,2024,1,False,False,True
4,2024-01-04,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,616,98,518,150,350,1000,0,45.0,2024-01-03,2024-01-02,0.4,246.4,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-04,502,2,Snacks,Galletas,2024,1,False,False,True
5,2024-01-05,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,585,77,508,150,350,1000,0,45.0,2024-01-03,2024-01-04,0.4,234.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-05,502,2,Snacks,Galletas,2024,1,False,False,True
6,2024-01-06,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,731,99,632,150,350,1000,0,51.75,2024-01-04,2024-01-02,0.4,292.4,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-06,502,2,Snacks,Galletas,2024,1,False,False,True
7,2024-01-07,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,879,56,823,150,350,1000,0,51.75,2024-01-01,2024-01-06,0.4,351.6,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-07,502,2,Snacks,Galletas,2024,1,False,False,True
8,2024-01-08,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,840,48,792,150,350,1000,0,45.0,2024-01-07,2024-01-07,0.4,336.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-08,502,2,Snacks,Galletas,2024,1,False,False,True
9,2024-01-09,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,794,81,713,150,350,1000,0,45.0,2024-01-02,2024-01-08,0.4,317.6,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-09,502,2,Snacks,Galletas,2024,1,False,False,True
10,2024-01-10,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,951,81,870,150,350,1000,0,45.0,2024-01-08,2024-01-08,0.4,380.4,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-10,502,2,Snacks,Galletas,2024,1,False,False,True
11,2024-01-11,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,910,62,848,150,350,1000,0,45.0,2024-01-03,2024-01-07,0.4,364.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-11,502,2,Snacks,Galletas,2024,1,False,False,True
12,2024-01-12,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,863,85,778,150,350,1000,0,45.0,2024-01-08,2024-01-10,0.4,345.2,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-12,502,2,Snacks,Galletas,2024,1,False,False,True
13,2024-01-13,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,801,96,705,150,350,1000,0,51.75,2024-01-08,2024-01-12,0.4,320.4,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-13,502,2,Snacks,Galletas,2024,1,False,False,True
14,2024-01-14,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,759,67,692,150,350,1000,0,51.75,2024-01-08,2024-01-13,0.4,303.6,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-14,502,2,Snacks,Galletas,2024,1,False,False,True
15,2024-01-15,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,712,89,623,150,350,1000,0,45.0,2024-01-07,2024-01-11,0.4,284.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-15,502,2,Snacks,Galletas,2024,1,False,False,True
16,2024-01-16,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,657,41,616,150,350,1000,0,45.0,2024-01-08,2024-01-15,0.4,262.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-16,502,2,Snacks,Galletas,2024,1,False,False,True
17,2024-01-17,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,612,75,537,150,350,1000,0,45.0,2024-01-15,2024-01-13,0.4,244.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-17,502,2,Snacks,Galletas,2024,1,False,False,True
18,2024-01-18,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,567,71,496,150,350,1000,0,45.0,2024-01-13,2024-01-15,0.4,226.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-18,502,2,Snacks,Galletas,2024,1,False,False,True
19,2024-01-19,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,532,97,435,150,350,1000,0,45.0,2024-01-13,2024-01-18,0.4,212.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-19,502,2,Snacks,Galletas,2024,1,False,False,True
20,2024-01-20,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,680,56,624,150,350,1000,0,51.75,2024-01-11,2024-01-18,0.4,272.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-20,502,2,Snacks,Galletas,2024,1,False,False,True
21,2024-01-21,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,634,96,538,150,350,1000,0,51.75,2024-01-20,2024-01-18,0.4,253.6,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-21,502,2,Snacks,Galletas,2024,1,False,False,True
22,2024-01-22,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,794,69,725,150,350,1000,0,45.0,2024-01-16,2024-01-20,0.4,317.6,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-22,502,2,Snacks,Galletas,2024,1,False,False,True
23,2024-01-23,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,745,66,679,150,350,1000,0,45.0,2024-01-18,2024-01-21,0.4,298.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-23,502,2,Snacks,Galletas,2024,1,False,False,True
24,2024-01-24,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,689,76,613,150,350,1000,0,45.0,2024-01-22,2024-01-21,0.4,275.6,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-24,502,2,Snacks,Galletas,2024,1,False,False,True
25,2024-01-25,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,641,46,595,150,350,1000,0,45.0,2024-01-20,2024-01-24,0.4,256.4,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-25,502,2,Snacks,Galletas,2024,1,False,False,True
26,2024-01-26,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,798,50,748,150,350,1000,0,45.0,2024-01-21,2024-01-24,0.4,319.2,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-26,502,2,Snacks,Galletas,2024,1,False,False,True
27,2024-01-27,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,745,77,668,150,350,1000,0,51.75,2024-01-24,2024-01-25,0.4,298.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-27,502,2,Snacks,Galletas,2024,1,False,False,True
28,2024-01-28,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,687,76,611,150,350,1000,0,51.75,2024-01-27,2024-01-27,0.4,274.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-28,502,2,Snacks,Galletas,2024,1,False,False,True
29,2024-01-29,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,646,69,577,150,350,1000,0,45.0,2024-01-28,2024-01-28,0.4,258.4,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-29,502,2,Snacks,Galletas,2024,1,False,False,True
30,2024-01-30,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,600,70,530,150,350,1000,0,45.0,2024-01-25,2024-01-28,0.4,240.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-30,502,2,Snacks,Galletas,2024,1,False,False,True
31,2024-01-31,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,553,98,455,150,350,1000,0,45.0,2024-01-30,2024-01-27,0.4,221.2,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-01-31,502,2,Snacks,Galletas,2024,1,False,False,True
32,2024-02-01,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,507,78,429,150,350,1000,0,45.0,2024-01-24,2024-01-31,0.4,202.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-01,502,2,Snacks,Galletas,2024,2,False,False,False
33,2024-02-02,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,653,63,590,150,350,1000,0,45.0,2024-01-24,2024-01-30,0.4,261.2,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-02,502,2,Snacks,Galletas,2024,2,False,False,False
34,2024-02-03,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,605,75,530,150,350,1000,0,51.75,2024-01-31,2024-01-30,0.4,242.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-03,502,2,Snacks,Galletas,2024,2,False,False,False
35,2024-02-04,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,555,67,488,150,350,1000,0,51.75,2024-01-31,2024-02-01,0.4,222.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-04,502,2,Snacks,Galletas,2024,2,False,False,False
36,2024-02-05,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,516,99,417,150,350,1000,0,45.0,2024-02-01,2024-02-04,0.4,206.4,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-05,502,2,Snacks,Galletas,2024,2,False,False,False
37,2024-02-06,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,464,54,410,150,350,1000,0,45.0,2024-02-03,2024-02-03,0.4,185.6,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-06,502,2,Snacks,Galletas,2024,2,False,False,False
38,2024-02-07,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,619,67,552,150,350,1000,0,45.0,2024-02-02,2024-02-04,0.4,247.6,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-07,502,2,Snacks,Galletas,2024,2,False,False,False
39,2024-02-08,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,771,65,706,150,350,1000,0,45.0,2024-02-05,2024-02-07,0.4,308.4,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-08,502,2,Snacks,Galletas,2024,2,False,False,False
40,2024-02-09,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,918,64,854,150,350,1000,0,45.0,2024-01-31,2024-02-06,0.4,367.2,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-09,502,2,Snacks,Galletas,2024,2,False,False,False
41,2024-02-10,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,872,64,808,150,350,1000,0,51.75,2024-02-02,2024-02-09,0.4,348.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-10,502,2,Snacks,Galletas,2024,2,False,False,False
42,2024-02-11,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,835,70,765,150,350,1000,0,51.75,2024-02-09,2024-02-09,0.4,334.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-11,502,2,Snacks,Galletas,2024,2,False,False,False
43,2024-02-12,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,779,66,713,150,350,1000,0,51.75,2024-02-09,2024-02-10,0.4,311.6,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-12,502,2,Snacks,Galletas,2024,2,False,True,False
44,2024-02-13,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,740,68,672,150,350,1000,0,45.0,2024-02-05,2024-02-09,0.4,296.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-13,502,2,Snacks,Galletas,2024,2,False,False,False
45,2024-02-14,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,898,41,857,150,350,1000,0,45.0,2024-02-07,2024-02-10,0.4,359.2,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-14,502,2,Snacks,Galletas,2024,2,False,False,False
46,2024-02-15,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,858,50,808,150,350,1000,0,45.0,2024-02-07,2024-02-13,0.4,343.2,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-15,502,2,Snacks,Galletas,2024,2,False,False,False
47,2024-02-16,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,1012,78,934,150,350,1000,0,45.0,2024-02-08,2024-02-13,0.4,404.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-16,502,2,Snacks,Galletas,2024,2,False,False,False
48,2024-02-17,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,950,60,890,150,350,1000,0,51.75,2024-02-14,2024-02-15,0.4,380.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-17,502,2,Snacks,Galletas,2024,2,False,False,False
49,2024-02-18,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,900,54,846,150,350,1000,0,51.75,2024-02-17,2024-02-15,0.4,360.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-18,502,2,Snacks,Galletas,2024,2,False,False,False
50,2024-02-19,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,1060,72,988,150,350,1000,0,45.0,2024-02-12,2024-02-16,0.4,424.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-19,502,2,Snacks,Galletas,2024,2,False,False,False
51,2024-02-20,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,1016,58,958,150,350,1000,0,45.0,2024-02-11,2024-02-18,0.4,406.4,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-20,502,2,Snacks,Galletas,2024,2,False,False,False
52,2024-02-21,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,972,48,924,150,350,1000,0,45.0,2024-02-19,2024-02-20,0.4,388.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-21,502,2,Snacks,Galletas,2024,2,False,False,False
53,2024-02-22,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,932,53,879,150,350,1000,0,45.0,2024-02-17,2024-02-18,0.4,372.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-22,502,2,Snacks,Galletas,2024,2,False,False,False
54,2024-02-23,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,1097,91,1006,150,350,1000,0,45.0,2024-02-19,2024-02-22,0.4,438.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-23,502,2,Snacks,Galletas,2024,2,False,False,False
55,2024-02-24,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,1053,93,960,150,350,1000,0,51.75,2024-02-19,2024-02-21,0.4,421.2,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-24,502,2,Snacks,Galletas,2024,2,False,False,False
56,2024-02-25,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,1002,45,957,150,350,1000,0,51.75,2024-02-21,2024-02-21,0.4,400.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-25,502,2,Snacks,Galletas,2024,2,False,False,False
57,2024-02-26,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,950,43,907,150,350,1000,0,45.0,2024-02-17,2024-02-22,0.4,380.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-26,502,2,Snacks,Galletas,2024,2,False,False,False
58,2024-02-27,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,904,99,805,150,350,1000,0,45.0,2024-02-19,2024-02-25,0.4,361.6,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-27,502,2,Snacks,Galletas,2024,2,False,False,False
59,2024-02-28,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,856,51,805,150,350,1000,0,45.0,2024-02-23,2024-02-25,0.4,342.4,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-28,502,2,Snacks,Galletas,2024,2,False,False,False
60,2024-02-29,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,1008,59,949,150,350,1000,0,45.0,2024-02-28,2024-02-25,0.4,403.2,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-02-29,502,2,Snacks,Galletas,2024,2,False,False,False
61,2024-03-01,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,960,45,915,150,350,1000,0,45.0,2024-02-25,2024-02-28,0.4,384.0,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-03-01,502,2,Snacks,Galletas,2024,3,False,False,False
62,2024-03-02,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,1117,69,1048,150,350,1000,0,51.75,2024-02-28,2024-03-01,0.4,446.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-03-02,502,2,Snacks,Galletas,2024,3,False,False,False
63,2024-03-03,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,1257,88,1169,150,350,1000,0,51.75,2024-02-29,2024-02-28,0.4,502.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-03-03,502,2,Snacks,Galletas,2024,3,False,False,False
64,2024-03-04,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,1217,75,1142,150,350,1000,0,45.0,2024-02-28,2024-03-02,0.4,486.8,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-03-04,502,2,Snacks,Galletas,2024,3,False,False,False
65,2024-03-05,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,1371,63,1308,150,350,1000,0,45.0,2024-02-28,2024-03-04,0.4,548.4,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-03-05,502,2,Snacks,Galletas,2024,3,False,False,False
66,2024-03-06,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,1314,66,1248,150,350,1000,0,45.0,2024-03-05,2024-03-03,0.4,525.6,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-03-06,502,2,Snacks,Galletas,2024,3,False,False,False
67,2024-03-07,102,Galletas Dulces Familia,GLD-102,202,Proveedor B,2,1269,69,1200,150,350,1000,0,45.0,2024-03-06,2024-03-06,0.4,507.6,2025-11-30,BATCH-B1,Almacén Central,Pasillo 2,Sur,activo,1,2024-03-07,502,2,Snacks,Galletas,2024,3,False,False,False
